Nome file,Classe,Sottoclasse,Durata
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg126,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg127,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg128,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg129,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg13,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg130,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg131,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg132,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg133,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg134,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg135,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg136,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg137,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg138,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg139,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg14,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg140,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg141,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg142,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg143,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg144,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg145,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg146,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg147,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg148,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg149,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg15,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg150,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg151,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg152,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg153,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg154,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg155,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg156,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg157,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg158,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg159,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg16,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg160,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg161,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg162,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg163,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg164,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg165,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg166,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg167,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg168,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg169,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg17,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg170,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg171,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg172,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg173,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg174,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg175,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg176,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg177,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg178,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg179,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg18,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg180,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg181,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg182,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg183,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg184,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg185,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg186,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg19,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg2,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg20,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg21,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg22,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg23,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg24,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg25,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg26,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg27,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg28,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg29,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg3,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg30,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg31,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg32,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg33,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg34,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg35,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg36,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg37,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg38,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg39,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg4,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg40,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg41,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg42,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg43,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg44,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg45,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg46,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg47,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg48,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg49,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg5,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg50,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg51,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg52,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg53,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg54,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg55,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg56,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg57,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg58,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg59,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg6,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg60,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg61,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg62,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg63,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg64,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg65,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg66,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg67,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg68,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg69,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg7,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg70,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg71,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg72,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg73,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg74,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg75,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg76,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg77,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg78,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg79,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg8,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg80,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg81,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg82,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg83,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg84,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg85,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg86,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg87,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg88,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg89,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg9,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg90,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg91,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg92,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg93,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg94,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg95,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg96,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg97,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg98,Non-Target,Blue whale,4000
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg99,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg1,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg2,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg3,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg4,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg5,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg6,Non-Target,Blue whale,4000
SanctSound_CI05_03_bluewhale_20190926T230959Z_seg7,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg1,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg10,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg11,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg12,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg13,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg14,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg15,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg2,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg3,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg4,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg5,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg6,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg7,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg8,Non-Target,Blue whale,4000
SanctSound_MB01_01_bluewhale_20181123T203257Z_seg9,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg1,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg10,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg11,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg12,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg13,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg14,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg15,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg2,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg3,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg4,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg5,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg6,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg7,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg8,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z_seg9,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg1,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg10,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg11,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg12,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg13,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg14,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg15,Non-Target,Blue whale,4000
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z_seg16,Non-Target,Blue whale,4000
