Nome file,Classe,Sottoclasse,Durata,Numero di segmento,File di Provenienza
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg4.wav,Non-Target,Bearded Seal,4.0,4,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg5.wav,Non-Target,Bearded Seal,4.0,5,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg6.wav,Non-Target,Bearded Seal,4.0,6,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg7.wav,Non-Target,Bearded Seal,4.0,7,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg8.wav,Non-Target,Bearded Seal,4.0,8,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg9.wav,Non-Target,Bearded Seal,4.0,9,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg10.wav,Non-Target,Bearded Seal,4.0,10,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg11.wav,Non-Target,Bearded Seal,4.0,11,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg12.wav,Non-Target,Bearded Seal,4.0,12,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg13.wav,Non-Target,Bearded Seal,4.0,13,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip_seg14.wav,Non-Target,Bearded Seal,3.727989583333333,14,Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip.wav
62018001_seg1.wav,Non-Target,"Beluga, White Whale",1.8635,1,62018001.wav
62018002_seg1.wav,Non-Target,"Beluga, White Whale",2.55709375,1,62018002.wav
62019001_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,62019001.wav
62019001_seg2.wav,Non-Target,"Beluga, White Whale",0.2588020833333333,2,62019001.wav
62019007_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,62019007.wav
62019007_seg2.wav,Non-Target,"Beluga, White Whale",1.1685625,2,62019007.wav
6202200E_seg1.wav,Non-Target,"Beluga, White Whale",3.3323125,1,6202200E.wav
6202200F_seg1.wav,Non-Target,"Beluga, White Whale",1.5490833333333334,1,6202200F.wav
6202200G_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,6202200G.wav
6202200G_seg2.wav,Non-Target,"Beluga, White Whale",0.17890625,2,6202200G.wav
6202200P_seg1.wav,Non-Target,"Beluga, White Whale",1.2548229166666667,1,6202200P.wav
6202200Q_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,6202200Q.wav
6202200Q_seg2.wav,Non-Target,"Beluga, White Whale",0.4130520833333333,2,6202200Q.wav
6202200T_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,6202200T.wav
6202200T_seg2.wav,Non-Target,"Beluga, White Whale",0.7372916666666667,2,6202200T.wav
6202200W_seg1.wav,Non-Target,"Beluga, White Whale",1.3052291666666667,1,6202200W.wav
6202200Z_seg1.wav,Non-Target,"Beluga, White Whale",1.9665520833333334,1,6202200Z.wav
62022012_seg1.wav,Non-Target,"Beluga, White Whale",1.0895833333333333,1,62022012.wav
62022013_seg1.wav,Non-Target,"Beluga, White Whale",1.6742291666666667,1,62022013.wav
62022014_seg1.wav,Non-Target,"Beluga, White Whale",1.5280625,1,62022014.wav
62022016_seg1.wav,Non-Target,"Beluga, White Whale",1.7008020833333333,1,62022016.wav
62022017_seg1.wav,Non-Target,"Beluga, White Whale",2.3518958333333333,1,62022017.wav
62022018_seg1.wav,Non-Target,"Beluga, White Whale",2.4980520833333335,1,62022018.wav
62026001_seg1.wav,Non-Target,"Beluga, White Whale",2.1258020833333333,1,62026001.wav
62026002_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,62026002.wav
62026002_seg2.wav,Non-Target,"Beluga, White Whale",0.3827083333333333,2,62026002.wav
62026003_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,62026003.wav
62026003_seg2.wav,Non-Target,"Beluga, White Whale",1.8701041666666667,2,62026003.wav
62026006_seg1.wav,Non-Target,"Beluga, White Whale",3.8974375,1,62026006.wav
62026007_seg1.wav,Non-Target,"Beluga, White Whale",2.7570625,1,62026007.wav
62026009_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,62026009.wav
62026009_seg2.wav,Non-Target,"Beluga, White Whale",4.0,2,62026009.wav
62026009_seg3.wav,Non-Target,"Beluga, White Whale",0.731875,3,62026009.wav
6202600A_seg1.wav,Non-Target,"Beluga, White Whale",2.007375,1,6202600A.wav
6202600B_seg1.wav,Non-Target,"Beluga, White Whale",2.070125,1,6202600B.wav
6202600C_seg1.wav,Non-Target,"Beluga, White Whale",2.0034375,1,6202600C.wav
6202600D_seg1.wav,Non-Target,"Beluga, White Whale",2.654614583333333,1,6202600D.wav
63015001_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,63015001.wav
63015001_seg2.wav,Non-Target,"Beluga, White Whale",0.32646875,2,63015001.wav
63015002_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,63015002.wav
63015002_seg2.wav,Non-Target,"Beluga, White Whale",0.07863541666666667,2,63015002.wav
63015003_seg1.wav,Non-Target,"Beluga, White Whale",2.3434270833333333,1,63015003.wav
63015004_seg1.wav,Non-Target,"Beluga, White Whale",3.00446875,1,63015004.wav
63015005_seg1.wav,Non-Target,"Beluga, White Whale",2.917104166666667,1,63015005.wav
63015006_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,63015006.wav
63015006_seg2.wav,Non-Target,"Beluga, White Whale",0.3895,2,63015006.wav
65030001_seg1.wav,Non-Target,"Beluga, White Whale",1.2223541666666666,1,65030001.wav
65030009_seg1.wav,Non-Target,"Beluga, White Whale",3.36990625,1,65030009.wav
6503000F_seg1.wav,Non-Target,"Beluga, White Whale",1.37125,1,6503000F.wav
6503000G_seg1.wav,Non-Target,"Beluga, White Whale",0.5222916666666667,1,6503000G.wav
6503000H_seg1.wav,Non-Target,"Beluga, White Whale",0.61425,1,6503000H.wav
6503000I_seg1.wav,Non-Target,"Beluga, White Whale",0.64084375,1,6503000I.wav
65033002_seg1.wav,Non-Target,"Beluga, White Whale",1.06171875,1,65033002.wav
65033003_seg1.wav,Non-Target,"Beluga, White Whale",0.80390625,1,65033003.wav
65033004_seg1.wav,Non-Target,"Beluga, White Whale",1.284375,1,65033004.wav
65033007_seg1.wav,Non-Target,"Beluga, White Whale",1.41796875,1,65033007.wav
6503300C_seg1.wav,Non-Target,"Beluga, White Whale",1.41796875,1,6503300C.wav
6503300D_seg1.wav,Non-Target,"Beluga, White Whale",1.31484375,1,6503300D.wav
6503300E_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,6503300E.wav
6503300E_seg2.wav,Non-Target,"Beluga, White Whale",1.671875,2,6503300E.wav
6503300H_seg1.wav,Non-Target,"Beluga, White Whale",1.40859375,1,6503300H.wav
6503300J_seg1.wav,Non-Target,"Beluga, White Whale",1.38984375,1,6503300J.wav
6503300K_seg1.wav,Non-Target,"Beluga, White Whale",2.8359375,1,6503300K.wav
BelugasHunting_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,BelugasHunting.wav
BelugasHunting_seg2.wav,Non-Target,"Beluga, White Whale",4.0,2,BelugasHunting.wav
BelugasHunting_seg3.wav,Non-Target,"Beluga, White Whale",2.6347395833333334,3,BelugasHunting.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg1.wav,Non-Target,"Beluga, White Whale",4.0,1,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg2.wav,Non-Target,"Beluga, White Whale",4.0,2,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg3.wav,Non-Target,"Beluga, White Whale",4.0,3,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg4.wav,Non-Target,"Beluga, White Whale",4.0,4,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg5.wav,Non-Target,"Beluga, White Whale",4.0,5,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg6.wav,Non-Target,"Beluga, White Whale",4.0,6,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg7.wav,Non-Target,"Beluga, White Whale",4.0,7,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Dele-multisound-NOAA-Castellote-01-beluga-clip_seg8.wav,Non-Target,"Beluga, White Whale",2.6170833333333334,8,Dele-multisound-NOAA-Castellote-01-beluga-clip.wav
Black-Drum_seg1.wav,Non-Target,Black Drum,4.0,1,Black-Drum.wav
Black-Drum_seg2.wav,Non-Target,Black Drum,1.7121145833333333,2,Black-Drum.wav
SanctSound_FK01_01_blackgrouper_20190120T115740Z_seg1.wav,Non-Target,Black grouper,4.0,1,SanctSound_FK01_01_blackgrouper_20190120T115740Z.wav
SanctSound_FK01_01_blackgrouper_20190120T115740Z_seg2.wav,Non-Target,Black grouper,1.0000208333333334,2,SanctSound_FK01_01_blackgrouper_20190120T115740Z.wav
ABW_Bremer_Bay_2015_seg1.wav,Non-Target,Blue whale,4.0,1,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg2.wav,Non-Target,Blue whale,4.0,2,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg3.wav,Non-Target,Blue whale,4.0,3,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg4.wav,Non-Target,Blue whale,4.0,4,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg5.wav,Non-Target,Blue whale,4.0,5,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg6.wav,Non-Target,Blue whale,4.0,6,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg7.wav,Non-Target,Blue whale,4.0,7,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg8.wav,Non-Target,Blue whale,4.0,8,ABW_Bremer_Bay_2015.wav
ABW_Bremer_Bay_2015_seg9.wav,Non-Target,Blue whale,3.000166666666667,9,ABW_Bremer_Bay_2015.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg1.wav,Non-Target,Blue whale,4.0,1,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg2.wav,Non-Target,Blue whale,4.0,2,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg3.wav,Non-Target,Blue whale,4.0,3,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg4.wav,Non-Target,Blue whale,4.0,4,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg5.wav,Non-Target,Blue whale,4.0,5,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg6.wav,Non-Target,Blue whale,4.0,6,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg7.wav,Non-Target,Blue whale,4.0,7,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg8.wav,Non-Target,Blue whale,4.0,8,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg9.wav,Non-Target,Blue whale,4.0,9,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg10.wav,Non-Target,Blue whale,4.0,10,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg11.wav,Non-Target,Blue whale,4.0,11,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg12.wav,Non-Target,Blue whale,4.0,12,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg13.wav,Non-Target,Blue whale,4.0,13,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg14.wav,Non-Target,Blue whale,4.0,14,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg15.wav,Non-Target,Blue whale,4.0,15,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg16.wav,Non-Target,Blue whale,4.0,16,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg17.wav,Non-Target,Blue whale,4.0,17,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg18.wav,Non-Target,Blue whale,4.0,18,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg19.wav,Non-Target,Blue whale,4.0,19,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg20.wav,Non-Target,Blue whale,4.0,20,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg21.wav,Non-Target,Blue whale,4.0,21,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg22.wav,Non-Target,Blue whale,4.0,22,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg23.wav,Non-Target,Blue whale,4.0,23,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg24.wav,Non-Target,Blue whale,4.0,24,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg25.wav,Non-Target,Blue whale,4.0,25,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg26.wav,Non-Target,Blue whale,4.0,26,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg27.wav,Non-Target,Blue whale,4.0,27,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg28.wav,Non-Target,Blue whale,4.0,28,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg29.wav,Non-Target,Blue whale,4.0,29,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg30.wav,Non-Target,Blue whale,4.0,30,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg31.wav,Non-Target,Blue whale,4.0,31,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg32.wav,Non-Target,Blue whale,4.0,32,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg33.wav,Non-Target,Blue whale,4.0,33,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg34.wav,Non-Target,Blue whale,4.0,34,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg35.wav,Non-Target,Blue whale,4.0,35,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg36.wav,Non-Target,Blue whale,4.0,36,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg37.wav,Non-Target,Blue whale,4.0,37,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg38.wav,Non-Target,Blue whale,4.0,38,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg39.wav,Non-Target,Blue whale,4.0,39,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg40.wav,Non-Target,Blue whale,4.0,40,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg41.wav,Non-Target,Blue whale,4.0,41,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg42.wav,Non-Target,Blue whale,4.0,42,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg43.wav,Non-Target,Blue whale,4.0,43,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg44.wav,Non-Target,Blue whale,4.0,44,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg45.wav,Non-Target,Blue whale,4.0,45,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg46.wav,Non-Target,Blue whale,4.0,46,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg47.wav,Non-Target,Blue whale,4.0,47,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg48.wav,Non-Target,Blue whale,4.0,48,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg49.wav,Non-Target,Blue whale,4.0,49,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg50.wav,Non-Target,Blue whale,4.0,50,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg51.wav,Non-Target,Blue whale,4.0,51,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg52.wav,Non-Target,Blue whale,4.0,52,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg53.wav,Non-Target,Blue whale,4.0,53,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg54.wav,Non-Target,Blue whale,4.0,54,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg55.wav,Non-Target,Blue whale,4.0,55,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg56.wav,Non-Target,Blue whale,4.0,56,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg57.wav,Non-Target,Blue whale,4.0,57,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg58.wav,Non-Target,Blue whale,4.0,58,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg59.wav,Non-Target,Blue whale,4.0,59,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg60.wav,Non-Target,Blue whale,4.0,60,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg61.wav,Non-Target,Blue whale,4.0,61,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg62.wav,Non-Target,Blue whale,4.0,62,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg63.wav,Non-Target,Blue whale,4.0,63,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg64.wav,Non-Target,Blue whale,4.0,64,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg65.wav,Non-Target,Blue whale,4.0,65,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg66.wav,Non-Target,Blue whale,4.0,66,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg67.wav,Non-Target,Blue whale,4.0,67,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed_seg68.wav,Non-Target,Blue whale,4.0,68,Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed.wav
